"","jobtitle","joblink","jobLevel","budget","date","content","tags","numberOFfreelancers","totalspent","customerscore","country","customertype","score","Nfeedback"
"11","Simple quantitative analysis of data for a paper","https://www.upwork.com/job/Simple-quantitative-analysis-data-for-paper_~01385c57fdc3a6b8fc/","Intermediate",100,2019-06-12,"I'm looking for someone that can advise me on, and do the quantitative part of my paper. I have already collected data in excel (CSV or Json) and need help with what statistical models I can use to answer my research question. You should be able to do the work, and walk me through the process and results. Overall it will not be very challenging for someone with some experience in this field, but would be of great help to me. Preferably SPSS/Stata less","IBM SPSS, Microsoft Excel, Stata",NA,"$0 ","No feedback yet","",NA,NA,NA
"12","Affiliate Marketing Article","https://www.upwork.com/job/Affiliate-Marketing-Article_~01eb69dd93aa28e919/","Expert",50,2019-06-12,"Hi there, I am looking for an experienced content writer in the affiliate market place. I need a 600 –700 Word text about www.bettinggods.com to use for affiliate marketing purposes. It does not matter in what form the text is written, it could be a ... more","Copywriting, Google AdWords, Google Analytics,   ",NA,"$0 ","No feedback yet","Austria",NA,NA,NA
"13","Real-estate crowdfunding market research, survey & analysis","https://www.upwork.com/job/Real-estate-crowdfunding-market-research-survey-amp-analysis_~01c27bdcf44df9180d/","Expert",2500,2019-06-12,"Phase 1 - Market Research Report - Scope of Work: Please provide a brief proposal detailing your relevant experience, availability and budget requirements. Please detail how you will deliver the scope of work requirements: Note: The first Phase of the complete project is market research and analysis (below - this listing), which will be followed at a later date by financial analysis & modelling, pitch deck & graphic design, and Business plan review job listings. Market Research 1. Provide detailed and confidential research analysis of the Canadian Real-estate crowdfunding market *Current market demand for crowdfunding real-estate investment in Canada *Major Players in the current Market - size of market & growth. *Size & distribution of accredited investor v's non-accredited investors across Canada *Mode and method of investors investing - how do they find their information & how to they manage their portfolio.. *Size, Life of & type of investment Projects - inc ROI data *Typical fee structures for real- estate crowdfunding platforms *Demonstrated return on investment (ROI) to investors *Fees charged for investors / project sponsors *No# of investors per project / $ per investment *Range of project investment offerings / break downs *Growth of Market / market statistic summary in Canada V's the United states (2015-19) *Threats to market, future growth and exit strategies *Reported investor and Project sponsor revenue projections based for 1-25m+ investment offerings 2. Conduct a market research & survey / data analysis of accredited real-estate crowdfunding investors (An actual survey to be conducted) *Investor preferences of project types / deal sizes / investment term duration. *Pay structure for current investments, what acceptable % fees are they paying currently & frequency of transactions. *Where & How do investors source their current information / deals *How do & how long do investors currently take to conduct individual investment due diligence (internal/outsourced) *Accredited investor expectations - of project sponsors & platform providers, Inc communication, transparency, additional services features *No# investors in market - inc any trends / behaviors *ROI expectation breakdown for investors, %'s & terms *Issues / problems with current/previous platform providers or investors. *What would make their life simpler and give them more confidence to encourage returning to the same online platform. *Wish list of what investors want to see in the future ie: resources, technology, reporting communication, education, ease of access, consultation etc *Appetite of accredited investors for Block-chain based transaction, payments and smart documents for syndicated real estate investment. *What are top 5 deal breakers for investors to avoid investment opportunities. Note: All market research reporting & subsequent data produced by the successful candidate must be referenced correctly to the specific information sources and resources. inc an explanation of methodologies used to support findings. Electronic and or hard-copy original source material must be provided / retained and made available on request. Signed confidentiality agreements will be required prior work commencing and transmission of sensitive information. (Note there will be 3 other components listed at a later date that are required regarding this project which are not covered in this listing. The first component (above) is market research and analysis, which will be followed by financial analysis & modelling, pitch deck & graphic design, and Business plan review. if you believe you have skills or can refer a fellow up-worker suitable to the project in those areas please contact me ahead of scheduled) less","Market Analysis, Business Cases, Business Planning, Crowdfunding, ",NA,"$0 ","No feedback yet","Canada",NA,NA,NA
"14","Data Analytics","https://www.upwork.com/job/Data-Analytics_~019001040c7c21d929/","Intermediate",NA,2019-06-12,"Seeking applications for a Quantitative Analyst to support a BSA/AML Compliance Department in a variety of activities related to the design, maintenance, and optimization of compliance models. The models include AML transaction monitoring, sanctions filtering, and customer risk. Level to be determined by experience and educational background. Desired skills (Required): • Strong foundation in statistical methods (e.g. econometrics, sampling) and statistical reasoning • Strong programming skills in R and/or Python, and SQL • Demonstrable ability in the application of analytics to problem solving, from issue identification and problem definition to analytics exploration/solution through to management reporting • Ability to present complex quantitative issues to management and other stakeholders in clear, non-technical terms, both written and oral Subject matter experience (Strongly Desired): • Familiarity with AML transaction monitoring, sanctions filtering, and customer risk models • Familiarity with model validation concepts and applications Educational requirement (Advanced degrees preferred) • Degree in economics, statistics, data science, quantitative methods less","R, SAS, Python, Statistical Analysis",3,"$0 ","No feedback yet","United States",NA,NA,NA
"15","phd thesis statistics","https://www.upwork.com/job/phd-thesis-statistics_~017c9cc42306e478d3/","Entrylevel",100,2019-06-12,"phd management thesis. need help with statistical analysis of data collected using spss (reliability analysis cronbach, SEM, regression analysis, chi square etc.) also, help with overall finalization and review of the final thesis. This job was pos ... more","Research Papers",NA,"$80+ ","5.00 Stars, based on 2 feedbacks","India",NA,5,2
"16","Data Scientist","https://www.upwork.com/job/Data-Scientist_~01c4b2af7e90369606/","Intermediate",NA,2019-06-12,"Looking for a Data Scientist for part or full-time role. Strong experience in the following: - developing algorithms - statistical analysis - python skills - preferred math background any experience in the following a plus: - GraphDB - machine le ... more","Python",NA,"$100k+ ","4.94 Stars, based on 147 feedbacks","United States",NA,4.94,147
"17","Statistical analysis plan writing","https://www.upwork.com/job/Statistical-analysis-plan-writing_~01ab1626c6db436993/","Expert",NA,2019-06-12,"SAP (statistical analysis plan) development. No sample size calculations. Just writing according to the provided details and template. This job was posted from a mobile device, so please pardon any typos or any missing details.","Biostatistics, Data Analytics, Data Science, SAS, ",NA,"$700+ ","No feedback yet","Poland",NA,NA,NA
"18","Tariff chart replication","https://www.upwork.com/job/Tariff-chart-replication_~0154a338b762af1fca/","Intermediate",150,2019-06-12,"Hi..I need to replicate a chart showing average import tariff shown here: https://libertystreeteconomics.newyorkfed.org/2019/01/the-impact-of-import-tariffs-on-us-domestic-prices.html As mentioned in the article, avg import tariff is calculated by averaging across countries and Harmonized Tariff Schedule (HTS) product codes using 2017 import weights. The 2017 import values by each 8 digit hts code and country is available from here: dataweb.usitc.gov The annual tariff files for 2018 and 2019 are available from here: https://dataweb.usitc.gov/tariff/annual I can send you the import values of hts code by country and the tariff files. Please apply if you are familiar with statistical and econometric analysis in Python. More details to be shared later. less","Econometrics, Trade Law",NA,"$4k+ ","4.56 Stars, based on 9 feedbacks","United States",NA,4.56,9
"19","Data scientist explain PDF, CDF, and inverse CDF","https://www.upwork.com/job/Data-scientist-explain-PDF-CDF-and-inverse-CDF_~0197871ebac2093404/","Expert",350,2019-06-12,"Looking for a data scientist or statistician that would enjoy writing articles to explain PDF, CDF and inverse CDF functions and their role in data science. The articles should allow beginners to understand and should provide graphics and code examp ... more","Data Analytics, Data Science, Mathematics, Python, ",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"20","Marketing expert to consult on print & web marketing activities, analyse google analytics results","https://www.upwork.com/job/Marketing-expert-consult-print-amp-web-marketing-activities-analyse-google-analytics-results_~01df48edd3162a46c5/","Expert",NA,2019-06-12,"Looking for a marketing expert who can consult on print and digital marketing activities and analyse google analytics statistics to report on effectiveness and suggest areas for improvement for both web and offline materials. Copywriting skills an advantage. less","Market Analysis, Marketing Strategy, Data analytics",NA,"$10k+ ","4.83 Stars, based on 21 feedbacks","Australia",NA,4.83,21
"21","Google analytics expert needed to get helpful statistics about website performance from console","https://www.upwork.com/job/Google-analytics-expert-needed-get-helpful-statistics-about-website-performance-from-console_~01e5469d2bd2fe4121/","Expert",NA,2019-06-12,"Looking for a marketing expert who is an expert in Google Analytics and knows how to get useful statistics that are relevant in showing how effective marketing activities have worked, and how conversion can be improved","Conversion Rate Optimization, Campaign Analysis, Customer-focused",NA,"$10k+ ","4.83 Stars, based on 21 feedbacks","Australia",NA,4.83,21
"22","2001 Statistics and Data 4g7t9e6d0b9n","https://www.upwork.com/job/2001-Statistics-and-Data-4g7t9e6d0b9n_~01a4c5c0832c84e83f/","Intermediate",50,2019-06-12,"Need Your help with Data Analysis in R and Statistic Methods","R",NA,"$600k+ ","4.81 Stars, based on 3668 feedbacks","Estonia",NA,4.81,3668
"23","Looking for Data Science / Machine Learning Mentor","https://www.upwork.com/job/Looking-for-Data-Science-Machine-Learning-Mentor_~016c5f018bebd05943/","Expert",NA,2019-06-12,"Hi I'm about to start looking for new job opportunities and would need a data science/ML mentor to help me: - Build a portfolio - Write articles - Regular coaching - Mockup Interviews Experts with predictive marketing knowledge are preferred.","Python, Data Analytics, Data Science, Machine Learning,  ",NA,"$3k+ ","4.88 Stars, based on 58 feedbacks","France",NA,4.88,58
"24","SPSS Statistical analysis for Msc assignment","https://www.upwork.com/job/SPSS-Statistical-analysis-for-Msc-assignment_~01accdd9bf4229e1a4/","Intermediate",NA,2019-06-11,"This is a two-part task for an assignment in a master's level psychology stats class. In the first part, you will reflect on the meaning of test statistics and how to interpret them. In the second part, you will perform, report and interpret a serie ... more","IBM SPSS, Quantitative Analysis, Research Methods, ",NA,"$10k+ ","4.92 Stars, based on 28 feedbacks","Canada",NA,4.92,28
"25","Statistical Marketing Research","https://www.upwork.com/job/Statistical-Marketing-Research_~01ff03f3c87affc5b9/","Intermediate",NA,2019-06-11,"I have field reports from 9,000 of encounters with customers or potential customers. In these reports, the salesmen have jotted down notes of their encounters—what the client's problem is, how they are using the product, etc. This is what you could c ... more","Data Analytics, Market Analysis, English, Proofreading",3,"$7k+ ","4.72 Stars, based on 19 feedbacks","United States",NA,4.72,19
"26","Evaluation of Financial Statement","https://www.upwork.com/job/Evaluation-Financial-Statement_~013cb7854886105806/","Intermediate",50,2019-06-11,"The project involves the evaluation of a startup's pro-forma financial statement, comprised of analytical components such as, yet not limited to, an income statement, a balance sheet and a break-even analysis. The focus of the evaluation should lar ... more","Business Planning, Financial Analysis, Accounting principles,  ",NA,"$700+ ","4.44 Stars, based on 10 feedbacks","Qatar",NA,4.44,10
"27","Music/Sport/Theater Ticket Pricing Analyst Position","https://www.upwork.com/job/Music-Sport-Theater-Ticket-Pricing-Analyst-Position_~011fe6c835bce422b9/","Entrylevel",NA,2019-06-11,"The Pricing Analyst will support the development, implementation, and execution of ticket pricing for the company. The Pricing Analyst will work to optimize our pricing and approach to optimize revenue. The pricing analyst uses information resources regarding customer needs, historical data, market conditions, and internal margin/revenue targets to set prices, propose pricing changes and recommend process changes. Your Responsibilities: -Look for trends in event data and adjust pricing accordingly -Present pricing analysis with insights, trends, and suggestions - Help implement pricing changes - Monitor and enforce pricing targets and policies - Assist in purchasing tickets Skills: - Good sense of priorities and ability to multi-task - Capable of learning quickly and adapting - Technologically savvy – capable of working quickly on a computer with limited mistakes - A hands-on mentality, capable of executing under pressure - Enjoy working with numbers and have an analytical mind Preferred Qualifications - Previous experience in Business, Finance, Economics, or Mathematics / Statistics - Previous experience in analysis, pricing, or strategic marketing less",NA,NA,"$700+ ","4.79 Stars, based on 3 feedbacks","United States",NA,4.79,3
"28","Looking for a developer to code/deploy an analytical portfolio management platform for crypto.","https://www.upwork.com/job/Looking-for-developer-code-deploy-analytical-portfolio-management-platform-for-crypto_~0139790c24d29ba9a2/","Expert",5000,2019-06-11,"1. Database, mySQL: A collection of price, volume and other relevant (e.g. social, etc.) data on 3000+ digital assets. The database should contain historical data and should update its information in real time. mySQL. 2. Analytics back-end: Python scripts designed to provide real-time statistical financial analysis of data for each digital asset and a portfolio of assets. Analysis should update in real-time. 3. One-page Reports: Scripts that use the information and statistical data to generate a one-page summary report for each asset in real-time. 4. Trading/AI algorithms: a suite of real-time algorithms designed to generate actionable trading alerts for customers about significant market moving events ahead of time. They should also integrate exchange API functionality to execute trades. 5. Web-based platform/mobile apps: A clean web-based platform and mobile app designed to aggregate all the relevant information in and easy-to-digest format for users. A script to generate alerts for assets using web scrapers in real-time. 6. API: Data outlets sophisticated investors. The goal here is to provide a reliable, clean and timely data, statistical analysis and AI signals for investors to use in their models. The front-end and the mobile app are being finalized. less","Database, Amazon Web Services, Python",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"29","SEO, Link Building, Outreach, Social Blog Poster - Digital Marketing Expert","https://www.upwork.com/job/SEO-Link-Building-Outreach-Social-Blog-Poster-Digital-Marketing-Expert_~01a9967ebf29e07e40/","Intermediate",NA,2019-06-11,"Long story short: Looking for professional link builder My client is looking for an SEO Specialist to join our innovative, growing SEO & Digital PR team. Effective Spend specializes in comprehensive SEO strategies including industry-leading content marketing, digital PR, and on-page technical optimizations. The ideal candidate has solid, hands-on experience in both technical and content SEO strategies and enjoys working directly with clients to help them grow high-quality web traffic and increase conversions. As part of the SEO team, you’ll get hands-on training from SEO industry experts to sharpen your personal digital marketing toolset. Key Responsibilities: Perform SEO assessments/audits of clients’ websites from both an on-page and off-page perspective, including technical site components, content strategy, and user experience Implement on-page SEO optimizations such as headers, metadata, schema, etc. Work with developers to implement technical SEO deliverables, such as 301 redirects, diagnosing canonical issues, and image compression Analyze clients’ web analytics performance, write up performance analysis reports and present reports to clients Drive existing SEO campaign growth with current clients by continuously suggesting future opportunities where available Work closely with content writing resources (both internally and on client-side) to produce high-quality content in line with SEO strategy Qualifications / Requirements: 2+ years of professional, full-time SEO experience Digital agency experience is a (big) plus 4-year Bachelor’s degree in Marketing, Advertising, Journalism, Statistics, Analytics or a related field Ability to extract meaningful insights from data analysis and make specific SEO recommendations Proficient in Google Analytics and Google Search console, understanding reports to support SEO initiatives Strong written and communication skills a must Knowledge of best practices for technical SEO components such as 301 redirects, canonicals, image compression and sitemaps Proficient with SEO platforms (e.g. Moz, WebCEO, Ahrefs, etc.) Familiarity with conversion rate optimization best practices and ability to identify opportunities for improvements throughout clients’ websites Familiarity with beginner HTML and CSS is a plus Proficient with Microsoft Office suite, especially Excel less",NA,NA,"$10k+ ","4.95 Stars, based on 32 feedbacks","Germany",NA,4.95,32
"30","Financial Advisor software","https://www.upwork.com/job/Financial-Advisor-software_~01cd7d0c563f6ba66b/","Intermediate",15000,2019-06-11,"I am looking to build a platform that has 3 ""tiers"". This all revolves around financial planning. I need to design a platform that will have the ""CEO"" which has oversight of everything, the next level is the ""adviser"", which each adviser has the abil ... more","Business Planning, Financial Analysis, IBM SPSS,   ",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"31","Operations Business Analyst","https://www.upwork.com/job/Operations-Business-Analyst_~0113926485bc03c672/","Intermediate",NA,2019-06-10,"Job Description: - Responsible for requirement gathering - Data acquisition, analysis, and reporting Job Responsibilities: - Ensure that complex business requirements are accurately captured, documented, communicated, and accurately implemented. - ... more","Customer Service, Data Analytics, Excel VBA,   ",2,"$100M+ ","4.96 Stars, based on 3813 feedbacks","United States","Enterprise",4.96,3813
"32","Statistical Analysis of Survey Data","https://www.upwork.com/job/Statistical-Analysis-Survey-Data_~014982716e13d0c734/","Expert",200,2019-06-09,"Do the crosstabs, Statistical Tests and Models and extract the relation between various responses","IBM SPSS",NA,"$0 ","No feedback yet","United Kingdom",NA,NA,NA
"33","experienced statistical analyst","https://www.upwork.com/job/experienced-statistical-analyst_~014edcee668102315c/","Intermediate",80,2019-06-09,"Analysis (Forest plot and stratified analysis) of existing databases I am a student and looking for an experienced statistical analyst to create one forest plot (2parameter/each study) and one or mutiple stratfied analysis (6parameter/each study)(Excel )with my given data. I have data from up to 13 studies. I would like to understand the theory to the analysis as well ( i have no experience in statistics), so someone open to explain it is preferred! less",NA,NA,"$0 ","No feedback yet","Germany",NA,NA,NA
"34","Analysis (Forest plot and stratified analysis) of existing databases.","https://www.upwork.com/job/Analysis-Forest-plot-and-stratified-analysis-existing-databases_~019dd5772d9a53f81b/","Expert",50,2019-06-09,"I am looking for an experienced statistical analyst to create one forest plot (2parameter/each study) and one or mutiple stratfied analysis (6 parameter/each study)(Excel )with my given data. I have data from up to 13 studies. I would like to understand the theory to the analysis as well, so someone open to explain it is preferred. less",NA,NA,"$1k+ ","4.92 Stars, based on 20 feedbacks","Germany",NA,4.92,20
"35","Woocommerce + online marketing specialists (COMPLETE PACKAGE) - PREFER FILIPINO AGENCY","https://www.upwork.com/job/Woocommerce-online-marketing-specialists-COMPLETE-PACKAGE-PREFER-FILIPINO-AGENCY_~017eb97129d9900e5a/","Intermediate",NA,2019-06-09,"We are looking for a skilled web developer and asking for management of digital marketing for our selling channel www.lfbros.co.nz Long term cooperation on the development/maintenance/adjustment of the system. - Wordpress + Woocommerce - CSS, PHP - SEO - Copywriting - Web design - Divi Frontend Builder, Photoshop This work will include the following tasks covered under the same management as the developing of e-shop to keep things simple: Google Advertisement - (complete management, creating campaigns, analysis of statistics and optimization) Facebook Page - setting our brand Page to the state, looking as fully established page. Facebook Advertisement - (complete management, creating campaigns, analysis of statistics and optimization) SEO - Optimization of content on the website Product feeds - management of product feeds from e-ship for successful visibility in the main NZ product search engines + other work discussed during the project Most importantly - We are not looking just for someone who knows how to use the tools, but someone who has got an aesthetic sense for visual design, sense for the flow of the information, navigation, and innovation. We require developers, who are able to create a great looking web content with the newest trends. We want to create e-commerce, that does not have to be embarrassed to be published in the year 2019. We want a designer who can bring to us his own ideas that are more suitable and more effective than the description made by us. We are looking for a people who can be very efficient and use all the potential of the Divi Builder. Current stage: Currently, we run publicly small page www.lfbros.co.nz with already running Woocommerce in the back end. Targeted result: Stage 1# We want to improve our e-shop as soon as possible. We require the developer to style the product page templates, menu, and functionality by the visual appearance that is described below. Stage 2# Working on the multisite (more countries, more brands). Stage 3# Regular long term maintenance Bellow, I am sending the reference material of the visual design, information flow and navigation we would like to copy into our website. As we believe that the following examples of e-commerce apple.com are one of the best examples of modern multi-product e-commerce and for this moment I do not have better examples - even that there will be plenty of it on the internet. https://www.apple.com/shop/buy-ipad/ipad-9-7 https://www.apple.com/shop/buy-tv/apple-tv-4k https://www.apple.com/shop/accessories/all-accessories/headphones-speakers https://www.apple.com/shop/product/MV7N2/airpods-with-charging-case?fnode=42 https://www.apple.com/us/search/Thunderbolt+Cable?page=1&sel=accessories&src=globalnav https://www.apple.com/ipad-9.7/specs/ Give us please information why you are capable of this (your similar work of the very clean E-commerce section APPLE design), and also the main technical aspects where would you feel uncomfortable, or where the project could be difficult for you. We would prefer rather a company, who can provide and manage for us separate individuals, who do the best result in their area, than hiring separate contractors. We require skilled Facebook marketers, Google adv marketers, etc. We need to set up the Facebook page to state (that will look, as the brand is fully established). We need to tune Google advertisements to increase the conversion rate. Please share with us your best references for the web design projects. Thank you less","Woocommerce, Adobe Photoshop, CSS, Facebook Marketing, ",NA,"$1k+ ","4.99 Stars, based on 4 feedbacks","New Zealand",NA,4.99,4
"36","A statistician for validation of a medical questionnaire","https://www.upwork.com/job/statistician-for-validation-medical-questionnaire_~01eedc5f5ea45b2008/","Intermediate",NA,2019-06-08,"I am looking for an experienced statistical analyst for an ongoing project in validation of a translated medical questionnaire. As this is my first project in this area; someone open to explain the theory and the analysis is preferred.","IBM SPSS, R, SAS, Data Analytics,  ",NA,"$0 ","No feedback yet","Saudi Arabia",NA,NA,NA
"37","Research & Data Analysis Assistant","https://www.upwork.com/job/Research-amp-Data-Analysis-Assistant_~0190165dacdbcf043f/","Entrylevel",NA,2019-06-08,"We're looking for an amazing virtual assistant to help the founder of several digital marketing agencies with data & research projects. Your typical day might include: - Sourcing statistics and data from various analytics tools - Analysing month on month and year on year trends in data - Sourcing client inventory for clients - Researching real estate inventory for our clients Ideally, you'll be well versed with the following tools: - Google Analytics - SimilarWeb - Excel / Statistics less","Data Analytics",NA,"$10k+ ","4.39 Stars, based on 17 feedbacks","Australia",NA,4.39,17
"38","Basic Training/Help w/ ArcGIS","https://www.upwork.com/job/Basic-Training-Help-ArcGIS_~01dd482859389981e1/","Intermediate",NA,2019-06-08,"I am looking for someone to help me learn very basic functionality of ArcGIS and the associated business analysis tools. I have some very specific things I am trying to use ArcGIS to research. Particularly: 1. Load in a series of xy data points that represent real estate parcels (is it possible to load the parcel data?) and run statistics in business analysis - In particular getting a report of average property values, average household income, crime index score, average rents, and an indication of whether property values are increasing or decreasing if possible. It would be awesome if you could tell me what the average crime index score means or the location of a chart. 2. I would like to load the FEMA flood maps for the 100 year flood plain and check to see if an xy point is in the flood plain but better yet if the parcel data was loaded what percentage of the parcel is in the 100 year flood plain. 3. I would like to load the locations of all the WalMarts in the USA and have the distance from my XY points to the nearest Walmart added to my report. 4. Is it possible to have it calculate the distance to the nearest statistical MSA and record the value? 5. Is there a way to get some kind of topography score calculated and recorded for an xy coordinate (or land parcel). It would be ideal if I could watch this get built in a screen share and ask questions. I am hoping to only use 1 or 2 hours of someone's time. I have used the program a little and tinkered around with the business analysis but I am having trouble using the desktop to find these other datapoints and get them in a spreadsheet form. All of this information would be for the State of Indiana but other states would be needed in the future. less",NA,NA,"$0 ","No feedback yet","United States",NA,NA,NA
"39","Create AI algorithms for post contrast MRI brain to detect metastasis in the brain.","https://www.upwork.com/job/Create-algorithms-for-post-contrast-MRI-brain-detect-metastasis-the-brain_~01544caffc7db3cc91/","Intermediate",2000,2019-06-08,"Create AI algorithm for post contrast MRI brain to detect brain metastasis. Project includes creation of the software, GUI interface, statistical analysis, post project support / troubleshoot plan. I will do the training and validation. You will be ... more","Artificial Intelligence",NA,"$0 ","No feedback yet","United States",NA,NA,NA
